timestamp,run_key,model,task,language,n,n_correct,accuracy,mean_completion_tokens,median_completion_tokens,std_completion_tokens,p10_completion_tokens,p90_completion_tokens,mean_total_tokens,mean_prompt_tokens,mean_latency_s,median_latency_s,p90_latency_s,mean_response_chars,mean_fertility,n_truncated,truncation_rate,avg_cost_per_attempt_usd,ceff_usd
2026-08-08T07:27:56Z,gpt-oss-20b__commonsense__es,gpt-oss-20b,commonsense,es,500,479,0.958,369.94,357.0,120.04019199997467,225.9,524.2,617.596,247.656,1.9889444,1.0909,4.031130000000001,1048.918,2.407444630625327,0,0.0,0.00012955619999999998,0.00013523611691022963
2026-08-08T07:29:02Z,gpt-oss-20b__commonsense__fi,gpt-oss-20b,commonsense,fi,500,482,0.964,346.516,299.0,327.39936841245395,165.9,541.3000000000001,611.172,264.656,1.4467146,0.9493,2.059980000000002,684.758,7.643538524265375,0,0.0,0.000123804,0.0001284273858921162
2026-06-25T06:14:16Z,gpt-oss-20b__commonsense__fr,gpt-oss-20b,commonsense,fr,500,485,0.97,334.554,319.0,136.3986520041055,186.9,503.20000000000005,586.21,251.656,1.5113512,1.0381,2.2599200000000006,888.486,4.133726754449669,0,0.0,0.00011924039999999999,0.0001229282474226804
2026-08-08T07:29:09Z,gpt-oss-20b__commonsense__hi,gpt-oss-20b,commonsense,hi,500,478,0.956,364.222,351.0,130.38577228835385,204.8,542.3000000000001,628.878,264.656,1.5567757999999998,1.03035,2.6491800000000008,734.396,2.9243458822455515,0,0.0,0.0001291158,0.0001350583682008368
2026-08-08T07:43:44Z,gpt-oss-20b__commonsense__ko,gpt-oss-20b,commonsense,ko,500,481,0.962,357.398,327.0,144.9960941910551,200.8,552.1,608.054,250.656,1.6673124,1.0729,1.9902200000000008,387.68,7.171930698816407,0,0.0,0.0001260186,0.0001309964656964657
2026-08-08T07:46:32Z,gpt-oss-20b__commonsense__sw,gpt-oss-20b,commonsense,sw,500,480,0.96,390.838,355.5,266.56983834152516,233.0,548.0,660.494,269.656,1.6257082,1.0152999999999999,1.5475700000000003,824.436,5.927085164155878,1,0.002,0.00013747559999999998,0.00014320375
2026-08-08T07:46:43Z,gpt-oss-20b__commonsense__tr,gpt-oss-20b,commonsense,tr,500,479,0.958,283.34,253.5,258.5777044884516,160.0,416.1,544.996,261.656,2.7782961999999998,2.6073,4.66807,535.512,10.446331818799443,0,0.0,0.0001046262,0.00010921315240083507
2026-06-22T07:13:24Z,gpt-oss-20b__commonsense__zh,gpt-oss-20b,commonsense,zh,500,484,0.968,301.084,273.5,124.8098712117908,175.9,468.1,544.74,243.656,2.4747278,1.2257,5.192800000000003,230.118,40.7507756048409,0,0.0,0.0001085994,0.00011218946280991735
2026-08-08T07:47:45Z,gpt-oss-20b__math__ar,gpt-oss-20b,math,ar,500,469,0.938,400.65,322.5,393.20733910120003,211.0,604.5000000000001,667.172,266.522,2.8274686,0.9450000000000001,7.2203900000000045,495.244,4.531788179078641,0,0.0,0.00014018414999999998,0.00014945005330490403
2026-08-08T07:48:46Z,gpt-oss-20b__math__de,gpt-oss-20b,math,de,500,467,0.934,396.128,318.5,316.9895018839097,201.8,616.2,660.65,264.522,1.8072108,1.26045,3.305,549.49,4.372591927630549,0,0.0,0.00013867755,0.00014847703426124195
2026-08-08T07:49:12Z,gpt-oss-20b__math__en,gpt-oss-20b,math,en,500,471,0.942,235.092,172.0,269.73520663680296,91.0,403.60000000000014,460.614,225.522,2.4893336,0.879,5.877540000000001,123.79,65.02438209766765,0,0.0,8.744174999999999e-05,9.282563694267515e-05
2026-08-08T07:50:25Z,gpt-oss-20b__math__es,gpt-oss-20b,math,es,500,474,0.948,433.678,353.0,335.7317827908938,229.0,678.2,698.2,264.522,1.6290082,0.9809,1.6327400000000007,707.224,3.577806790365592,0,0.0,0.00014994255,0.00015816724683544303
2026-08-08T08:27:38Z,gpt-oss-20b__math__fi,gpt-oss-20b,math,fi,500,465,0.93,403.814,304.0,401.3144976899193,185.9,629.3000000000001,685.336,281.522,4.424361,1.0601500000000001,13.515570000000006,483.138,5.4003271651224924,1,0.002,0.00014225835,0.00015296596774193547
2026-08-08T07:54:05Z,gpt-oss-20b__math__fr,gpt-oss-20b,math,fr,500,471,0.942,396.576,317.5,329.2321123335073,191.8,603.3000000000001,665.098,268.522,1.6825535999999999,0.9145,2.2924700000000007,574.76,3.9292333250475524,0,0.0,0.00013911195,0.00014767722929936306
2026-08-08T07:54:16Z,gpt-oss-20b__math__hi,gpt-oss-20b,math,hi,500,473,0.946,408.838,344.0,289.48001851291303,219.9,621.1,690.36,281.522,2.5126432,0.93025,6.055100000000003,523.496,3.83749807444943,0,0.0,0.00014376555,0.00015197204016913318
2026-08-08T07:54:44Z,gpt-oss-20b__math__ko,gpt-oss-20b,math,ko,500,476,0.952,412.45,336.5,298.3089404424477,220.9,665.5000000000001,679.972,267.522,3.2755058,1.0523500000000001,7.218320000000001,360.982,5.276258226067563,0,0.0,0.00014379914999999998,0.00015104952731092436
